0.096	0.57967	0.579578
0.097	0.580588	0.580495
0.098	0.581507	0.581413
0.099	0.582429	0.582334
0.1	0.583352	0.583256
0.101	0.584278	0.584181
0.102	0.585206	0.585107
0.103	0.586135	0.586036
0.104	0.587067	0.586966
0.105	0.588001	0.587899
0.106	0.588937	0.588833
0.107	0.589875	0.58977
0.108	0.590814	0.590708
0.109	0.591756	0.591649
0.11	0.5927	0.592592
0.111	0.593646	0.593537
0.112	0.594595	0.594483
0.113	0.595545	0.595432
0.114	0.596497	0.596383
0.115	0.597451	0.597336
0.116	0.598408	0.598292
0.117	0.599367	0.599249
0.118	0.600327	0.600208
0.119	0.60129	0.60117
0.12	0.602255	0.602133
0.121	0.603222	0.603099
0.122	0.604191	0.604067
0.123	0.605163	0.605037
0.124	0.606136	0.606009
0.125	0.607112	0.606984
0.126	0.60809	0.60796
0.127	0.60907	0.608939
0.128	0.610052	0.60992
0.129	0.611037	0.610903
0.13	0.612023	0.611888
0.131	0.613012	0.612875
0.132	0.614003	0.613865
0.133	0.614996	0.614857
0.134	0.615992	0.615851
0.135	0.616989	0.616847
0.136	0.617989	0.617845
0.137	0.618991	0.618846
0.138	0.619996	0.619849
0.139	0.621002	0.620854
0.14	0.622011	0.621862
0.141	0.623022	0.622871
0.142	0.624036	0.623883
0.143	0.625052	0.624898
0.144	0.62607	0.625914
0.145	0.62709	0.626933
0.146	0.628113	0.627954
0.147	0.629138	0.628978
0.148	0.630165	0.630003
0.149	0.631195	0.631031
0.15	0.632226	0.632062
0.151	0.633261	0.633094
0.152	0.634297	0.63413
0.153	0.635336	0.635167
0.154	0.636378	0.636207
0.155	0.637421	0.637249
0.156	0.638468	0.638293
0.157	0.639516	0.63934
0.158	0.640567	0.64039
0.159	0.64162	0.641441
0.16	0.642676	0.642495
0.161	0.643734	0.643552
0.162	0.644795	0.644611
0.163	0.645858	0.645672
0.164	0.646923	0.646736
0.165	0.647991	0.647802
0.166	0.649061	0.648871
0.167	0.650134	0.649942
0.168	0.651209	0.651016
0.169	0.652287	0.652092
0.17	0.653367	0.65317
0.171	0.65445	0.654251
0.172	0.655535	0.655335
0.173	0.656623	0.656421
0.174	0.657713	0.657509
0.175	0.658806	0.658601
0.176	0.659902	0.659694
0.177	0.661	0.66079
0.178	0.6621	0.661889
0.179	0.663203	0.66299
0.18	0.664309	0.664094
0.181	0.665417	0.665201
0.182	0.666528	0.66631
0.183	0.667641	0.667421
0.184	0.668757	0.668535
0.185	0.669876	0.669652
0.186	0.670997	0.670771
0.187	0.672121	0.671893
0.188	0.673247	0.673018
0.189	0.674376	0.674145
0.19	0.675508	0.675275
0.191	0.676643	0.676408
0.192	0.67778	0.677543
0.193	0.67892	0.678681
0.194	0.680062	0.679822
0.195	0.681208	0.680965
0.196	0.682356	0.682111
0.197	0.683506	0.68326
0.198	0.68466	0.684411
0.199	0.685816	0.685566
0.2	0.686975	0.686723
0.201	0.688136	0.687882
0.202	0.689301	0.689045
0.203	0.690468	0.69021
0.204	0.691638	0.691378
0.205	0.692811	0.692549
0.206	0.693986	0.693722
0.207	0.695165	0.694899
0.208	0.696346	0.696078
0.209	0.69753	0.69726
0.21	0.698717	0.698445
0.211	0.699907	0.699632
0.212	0.7011	0.700823
0.213	0.702295	0.702016
0.214	0.703493	0.703213
0.215	0.704695	0.704412
0.216	0.705899	0.705614
0.217	0.707106	0.706819
0.218	0.708316	0.708027
0.219	0.709529	0.709237
0.22	0.710745	0.710451
0.221	0.711964	0.711668
0.222	0.713186	0.712887
0.223	0.71441	0.71411
0.224	0.715638	0.715336
0.225	0.716869	0.716564
0.226	0.718103	0.717796
0.227	0.719339	0.71903
0.228	0.720579	0.720268
0.229	0.721822	0.721508
0.23	0.723068	0.722752
0.231	0.724317	0.723998
0.232	0.725569	0.725248
0.233	0.726824	0.726501
0.234	0.728082	0.727757
0.235	0.729344	0.729016
0.236	0.730608	0.730278
0.237	0.731876	0.731543
0.238	0.733146	0.732811
0.239	0.73442	0.734083
0.24	0.735697	0.735357
0.241	0.736977	0.736635
0.242	0.73826	0.737916
0.243	0.739547	0.7392
0.244	0.740836	0.740487
0.245	0.742129	0.741777
0.246	0.743425	0.743071
0.247	0.744725	0.744368
0.248	0.746027	0.745668
0.249	0.747333	0.746971
0.25	0.748642	0.748278
0.251	0.749955	0.749587
0.252	0.75127	0.750901
0.253	0.752589	0.752217
0.254	0.753912	0.753537
0.255	0.755237	0.75486
0.256	0.756566	0.756186
0.257	0.757899	0.757516
0.258	0.759234	0.758849
0.259	0.760573	0.760185
0.26	0.761916	0.761525
0.261	0.763262	0.762868
0.262	0.764611	0.764215
0.263	0.765963	0.765564
0.264	0.76732	0.766918
0.265	0.768679	0.768275
0.266	0.770042	0.769635
0.267	0.771409	0.770999
0.268	0.772779	0.772366
0.269	0.774152	0.773736
0.27	0.775529	0.775111
0.271	0.776909	0.776488
0.272	0.778293	0.777869
0.273	0.779681	0.779254
0.274	0.781072	0.780642
0.275	0.782467	0.782034
0.276	0.783865	0.78343
0.277	0.785267	0.784829
0.278	0.786673	0.786231
0.279	0.788082	0.787637
0.28	0.789495	0.789047
0.281	0.790911	0.790461
0.282	0.792331	0.791878
0.283	0.793755	0.793299
0.284	0.795183	0.794723
0.285	0.796614	0.796151
0.286	0.798049	0.797583
0.287	0.799487	0.799019
0.288	0.80093	0.800458
0.289	0.802376	0.801901
0.29	0.803826	0.803348
0.291	0.80528	0.804799
0.292	0.806737	0.806253
0.293	0.808199	0.807711
0.294	0.809664	0.809173
0.295	0.811133	0.810639
0.296	0.812606	0.812109
0.297	0.814083	0.813582
0.298	0.815563	0.81506
0.299	0.817048	0.816541
0.3	0.818536	0.818026
0.301	0.820029	0.819515
0.302	0.821525	0.821008
0.303	0.823026	0.822506
0.304	0.82453	0.824007
0.305	0.826039	0.825512
0.306	0.827551	0.827021
0.307	0.829067	0.828533
0.308	0.830588	0.830051
0.309	0.832112	0.831572
0.31	0.833641	0.833097
0.311	0.835174	0.834626
0.312	0.83671	0.836159
0.313	0.838251	0.837697
0.314	0.839796	0.839238
0.315	0.841346	0.840784
0.316	0.842899	0.842333
0.317	0.844457	0.843887
0.318	0.846018	0.845445
0.319	0.847584	0.847008
0.32	0.849154	0.848574
0.321	0.850729	0.850145
0.322	0.852308	0.85172
0.323	0.853891	0.853299
0.324	0.855478	0.854883
0.325	0.85707	0.856471
0.326	0.858666	0.858063
0.327	0.860266	0.85966
0.328	0.861871	0.86126
0.329	0.86348	0.862866
0.33	0.865093	0.864475
0.331	0.866711	0.866089
0.332	0.868333	0.867708
0.333	0.86996	0.86933
0.334	0.871592	0.870958
0.335	0.873227	0.872589
0.336	0.874868	0.874226
0.337	0.876512	0.875866
0.338	0.878162	0.877512
0.339	0.879816	0.879162
0.34	0.881474	0.880816
0.341	0.883137	0.882475
0.342	0.884805	0.884138
0.343	0.886477	0.885807
0.344	0.888154	0.887479
0.345	0.889836	0.889157
0.346	0.891522	0.890839
0.347	0.893213	0.892526
0.348	0.894909	0.894217
0.349	0.896609	0.895913
0.35	0.898315	0.897614
0.351	0.900025	0.89932
0.352	0.90174	0.90103
0.353	0.903459	0.902746
0.354	0.905184	0.904466
0.355	0.906913	0.906191
0.356	0.908648	0.907921
0.357	0.910387	0.909655
0.358	0.912131	0.911395
0.359	0.91388	0.913139
0.36	0.915634	0.914889
0.361	0.917393	0.916643
0.362	0.919157	0.918403
0.363	0.920926	0.920167
0.364	0.9227	0.921936
0.365	0.924479	0.923711
0.366	0.926263	0.92549
0.367	0.928053	0.927275
0.368	0.929847	0.929064
0.369	0.931647	0.930859
0.37	0.933452	0.932659
0.371	0.935262	0.934464
0.372	0.937077	0.936275
0.373	0.938897	0.93809
0.374	0.940723	0.939911
0.375	0.942554	0.941737
0.376	0.94439	0.943568
0.377	0.946232	0.945405
0.378	0.948079	0.947246
0.379	0.949931	0.949094
0.38	0.951789	0.950946
0.381	0.953652	0.952804
0.382	0.95552	0.954667
0.383	0.957394	0.956536
0.384	0.959274	0.95841
0.385	0.961159	0.96029
0.386	0.963049	0.962175
0.387	0.964945	0.964066
0.388	0.966847	0.965962
0.389	0.968754	0.967864
0.39	0.970667	0.969772
0.391	0.972586	0.971685
0.392	0.97451	0.973603
0.393	0.97644	0.975528
0.394	0.978375	0.977458
0.395	0.980316	0.979393
0.396	0.982264	0.981335
0.397	0.984216	0.983282
0.398	0.986175	0.985235
0.399	0.98814	0.987194
0.4	0.99011	0.989159
0.401	0.992087	0.991129
0.402	0.994069	0.993106
0.403	0.996057	0.995088
0.404	0.998051	0.997076
0.405	1.00005	0.99907
0.406	1.00206	1.00107
0.407	1.00407	1.00308
0.408	1.00609	1.00509
0.409	1.00811	1.00711
0.41	1.01014	1.00913
0.411	1.01218	1.01116
0.412	1.01422	1.0132
0.413	1.01627	1.01524
0.414	1.01833	1.01729
0.415	1.02039	1.01935
0.416	1.02246	1.02141
0.417	1.02453	1.02348
0.418	1.02661	1.02555
0.419	1.0287	1.02763
0.42	1.03079	1.02972
0.421	1.03289	1.03181
0.422	1.035	1.03391
0.423	1.03711	1.03602
0.424	1.03923	1.03813
0.425	1.04135	1.04025
0.426	1.04349	1.04237
0.427	1.04563	1.04451
0.428	1.04777	1.04664
0.429	1.04992	1.04879
0.43	1.05208	1.05094
0.431	1.05425	1.0531
0.432	1.05642	1.05527
0.433	1.0586	1.05744
0.434	1.06079	1.05962
0.435	1.06298	1.0618
0.436	1.06518	1.064
0.437	1.06739	1.0662
0.438	1.0696	1.0684
0.439	1.07182	1.07062
0.44	1.07405	1.07284
0.441	1.07628	1.07506
0.442	1.07852	1.0773
0.443	1.08077	1.07954
0.444	1.08303	1.08179
0.445	1.08529	1.08404
0.446	1.08756	1.08631
0.447	1.08984	1.08858
0.448	1.09212	1.09085
0.449	1.09442	1.09314
0.45	1.09672	1.09543
0.451	1.09902	1.09773
0.452	1.10134	1.10003
0.453	1.10366	1.10235
0.454	1.10599	1.10467
0.455	1.10833	1.107
0.456	1.11067	1.10933
0.457	1.11302	1.11168
0.458	1.11538	1.11403
0.459	1.11775	1.11639
0.46	1.12012	1.11875
0.461	1.12251	1.12113
0.462	1.1249	1.12351
0.463	1.12729	1.1259
0.464	1.1297	1.1283
0.465	1.13211	1.1307
0.466	1.13454	1.13312
0.467	1.13696	1.13554
0.468	1.1394	1.13797
0.469	1.14185	1.1404
0.47	1.1443	1.14285
0.471	1.14676	1.1453
0.472	1.14923	1.14776
0.473	1.15171	1.15023
0.474	1.1542	1.15271
0.475	1.15669	1.15519
0.476	1.1592	1.15769
0.477	1.16171	1.16019
0.478	1.16423	1.1627
0.479	1.16675	1.16522
0.48	1.16929	1.16775
0.481	1.17184	1.17028
0.482	1.17439	1.17283
0.483	1.17695	1.17538
0.484	1.17952	1.17794
0.485	1.1821	1.18051
0.486	1.18469	1.18309
0.487	1.18729	1.18568
0.488	1.18989	1.18827
0.489	1.19251	1.19088
0.49	1.19513	1.19349
0.491	1.19776	1.19611
0.492	1.20041	1.19874
0.493	1.20306	1.20138
0.494	1.20571	1.20403
0.495	1.20838	1.20669
0.496	1.21106	1.20936
0.497	1.21375	1.21203
0.498	1.21644	1.21472
0.499	1.21915	1.21742
0.5	1.22186	1.22012
0.501	1.22459	1.22283
0.502	1.22732	1.22556
0.503	1.23007	1.22829
0.504	1.23282	1.23103
0.505	1.23558	1.23378
0.506	1.23835	1.23654
0.507	1.24113	1.23931
0.508	1.24393	1.24209
0.509	1.24673	1.24488
0.51	1.24954	1.24768
0.511	1.25236	1.25049
0.512	1.25519	1.25331
0.513	1.25803	1.25614
0.514	1.26088	1.25898
0.515	1.26374	1.26183
0.516	1.26661	1.26469
0.517	1.26949	1.26756
0.518	1.27238	1.27043
0.519	1.27529	1.27332
0.52	1.2782	1.27622
0.521	1.28112	1.27913
0.522	1.28405	1.28205
0.523	1.287	1.28499
0.524	1.28995	1.28793
0.525	1.29291	1.29088
0.526	1.29589	1.29384
0.527	1.29888	1.29681
0.528	1.30187	1.2998
0.529	1.30488	1.30279
0.53	1.3079	1.3058
0.531	1.31093	1.30881
0.532	1.31397	1.31184
0.533	1.31702	1.31488
0.534	1.32008	1.31793
0.535	1.32316	1.32099
0.536	1.32624	1.32406
0.537	1.32934	1.32714
0.538	1.33245	1.33024
0.539	1.33557	1.33334
0.54	1.3387	1.33646
0.541	1.34184	1.33959
0.542	1.34499	1.34273
0.543	1.34816	1.34588
0.544	1.35134	1.34904
0.545	1.35453	1.35222
0.546	1.35773	1.35541
0.547	1.36094	1.3586
0.548	1.36416	1.36181
0.549	1.3674	1.36504
0.55	1.37065	1.36827
0.551	1.37391	1.37152
0.552	1.37719	1.37478
0.553	1.38047	1.37805
0.554	1.38377	1.38133
0.555	1.38708	1.38463
0.556	1.39041	1.38793
0.557	1.39374	1.39125
0.558	1.39709	1.39459
0.559	1.40045	1.39793
0.56	1.40383	1.40129
0.561	1.40721	1.40466
0.562	1.41062	1.40805
0.563	1.41403	1.41144
0.564	1.41746	1.41485
0.565	1.4209	1.41828
0.566	1.42435	1.42171
0.567	1.42782	1.42516
0.568	1.43129	1.42863
0.569	1.43479	1.4321
0.57	1.4383	1.43559
0.571	1.44182	1.4391
0.572	1.44535	1.44261
0.573	1.4489	1.44614
0.574	1.45246	1.44969
0.575	1.45604	1.45325
0.576	1.45963	1.45682
0.577	1.46323	1.4604
0.578	1.46685	1.464
0.579	1.47048	1.46762
0.58	1.47413	1.47125
0.581	1.47779	1.47489
0.582	1.48147	1.47855
0.583	1.48516	1.48222
0.584	1.48886	1.48591
0.585	1.49258	1.48961
0.586	1.49632	1.49332
0.587	1.50007	1.49705
0.588	1.50384	1.5008
0.589	1.50762	1.50456
0.59	1.51141	1.50834
0.591	1.51522	1.51213
0.592	1.51905	1.51593
0.593	1.52289	1.51976
0.594	1.52675	1.52359
0.595	1.53062	1.52745
0.596	1.53451	1.53131
0.597	1.53842	1.5352
0.598	1.54234	1.5391
0.599	1.54628	1.54301
0.6	1.55023	1.54695
0.601	1.5542	1.55089
0.602	1.55818	1.55486
0.603	1.56219	1.55884
0.604	1.56621	1.56284
0.605	1.57024	1.56685
0.606	1.57429	1.57088
0.607	1.57836	1.57493
0.608	1.58245	1.57899
0.609	1.58655	1.58307
0.61	1.59068	1.58717
0.611	1.59481	1.59128
0.612	1.59897	1.59542
0.613	1.60314	1.59957
0.614	1.60733	1.60373
0.615	1.61154	1.60792
0.616	1.61577	1.61212
0.617	1.62001	1.61634
0.618	1.62428	1.62058
0.619	1.62856	1.62483
0.62	1.63286	1.62911
0.621	1.63717	1.6334
0.622	1.64151	1.63771
0.623	1.64586	1.64204
0.624	1.65024	1.64639
0.625	1.65463	1.65075
0.626	1.65904	1.65514
0.627	1.66347	1.65954
0.628	1.66792	1.66397
0.629	1.67239	1.66841
0.63	1.67688	1.67287
0.631	1.68139	1.67735
0.632	1.68592	1.68185
0.633	1.69046	1.68637
0.634	1.69503	1.69091
0.635	1.69962	1.69547
0.636	1.70423	1.70005
0.637	1.70886	1.70465
0.638	1.71351	1.70927
0.639	1.71818	1.71391
0.64	1.72287	1.71858
0.641	1.72758	1.72326
0.642	1.73232	1.72796
0.643	1.73707	1.73269
0.644	1.74185	1.73743
0.645	1.74664	1.7422
0.646	1.75146	1.74699
0.647	1.7563	1.7518
0.648	1.76117	1.75663
0.649	1.76605	1.76148
0.65	1.77096	1.76636
0.651	1.77589	1.77125
0.652	1.78084	1.77617
0.653	1.78582	1.78112
0.654	1.79081	1.78608
0.655	1.79583	1.79107
0.656	1.80088	1.79608
0.657	1.80595	1.80111
0.658	1.81104	1.80617
0.659	1.81615	1.81125
0.66	1.82129	1.81635
0.661	1.82645	1.82148
0.662	1.83164	1.82663
0.663	1.83685	1.83181
0.664	1.84208	1.83701
0.665	1.84734	1.84223
0.666	1.85263	1.84748
0.667	1.85794	1.85275
0.668	1.86327	1.85805
0.669	1.86863	1.86337
0.67	1.87402	1.86872
0.671	1.87943	1.87409
0.672	1.88487	1.87949
0.673	1.89033	1.88492
0.674	1.89582	1.89037
0.675	1.90134	1.89585
0.676	1.90688	1.90135
0.677	1.91245	1.90688
0.678	1.91805	1.91243
0.679	1.92367	1.91802
0.68	1.92933	1.92363
0.681	1.935	1.92927
0.682	1.94071	1.93493
0.683	1.94645	1.94062
0.684	1.95221	1.94634
0.685	1.958	1.95209
0.686	1.96382	1.95787
0.687	1.96967	1.96368
0.688	1.97555	1.96951
0.689	1.98146	1.97537
0.69	1.9874	1.98126
0.691	1.99336	1.98719
0.692	1.99936	1.99314
0.693	2.00539	1.99912
0.694	2.01144	2.00513
0.695	2.01753	2.01117
0.696	2.02365	2.01724
0.697	2.0298	2.02334
0.698	2.03598	2.02947
0.699	2.04219	2.03564
0.7	2.04844	2.04183
0.701	2.05471	2.04806
0.702	2.06102	2.05432
0.703	2.06736	2.06061
0.704	2.07374	2.06693
0.705	2.08015	2.07329
0.706	2.08659	2.07968
0.707	2.09306	2.0861
0.708	2.09957	2.09255
0.709	2.10611	2.09904
0.71	2.11269	2.10556
0.711	2.1193	2.11212
0.712	2.12594	2.11871
0.713	2.13262	2.12533
0.714	2.13934	2.13199
0.715	2.14609	2.13869
0.716	2.15288	2.14542
0.717	2.1597	2.15218
0.718	2.16656	2.15899
0.719	2.17346	2.16583
0.72	2.1804	2.1727
0.721	2.18737	2.17961
0.722	2.19438	2.18656
0.723	2.20142	2.19355
0.724	2.20851	2.20057
0.725	2.21564	2.20763
0.726	2.2228	2.21473
0.727	2.23	2.22187
0.728	2.23724	2.22905
0.729	2.24453	2.23627
0.73	2.25185	2.24353
0.731	2.25921	2.25082
0.732	2.26662	2.25816
0.733	2.27406	2.26554
0.734	2.28155	2.27296
0.735	2.28908	2.28042
0.736	2.29665	2.28792
0.737	2.30426	2.29546
0.738	2.31192	2.30305
0.739	2.31962	2.31068
0.74	2.32736	2.31835
0.741	2.33515	2.32606
0.742	2.34299	2.33382
0.743	2.35086	2.34162
0.744	2.35879	2.34947
0.745	2.36675	2.35736
0.746	2.37477	2.3653
0.747	2.38283	2.37328
0.748	2.39094	2.38131
0.749	2.39909	2.38939
0.75	2.40729	2.39751
0.751	2.41554	2.40568
0.752	2.42384	2.41389
0.753	2.43219	2.42216
0.754	2.44059	2.43047
0.755	2.44903	2.43883
0.756	2.45753	2.44725
0.757	2.46608	2.45571
0.758	2.47468	2.46422
0.759	2.48333	2.47278
0.76	2.49203	2.48139
0.761	2.50078	2.49006
0.762	2.50959	2.49878
0.763	2.51845	2.50754
0.764	2.52737	2.51637
0.765	2.53634	2.52524
0.766	2.54536	2.53417
0.767	2.55444	2.54315
0.768	2.56358	2.55219
0.769	2.57277	2.56129
0.77	2.58202	2.57044
0.771	2.59132	2.57964
0.772	2.60069	2.5889
0.773	2.61011	2.59822
0.774	2.61959	2.6076
0.775	2.62913	2.61704
0.776	2.63874	2.62653
0.777	2.6484	2.63609
0.778	2.65812	2.6457
0.779	2.66791	2.65538
0.78	2.67776	2.66512
0.781	2.68767	2.67492
0.782	2.69764	2.68478
0.783	2.70768	2.6947
0.784	2.71779	2.70469
0.785	2.72796	2.71474
0.786	2.73819	2.72486
0.787	2.74849	2.73504
0.788	2.75886	2.74529
0.789	2.7693	2.75561
0.79	2.77981	2.76599
0.791	2.79039	2.77644
0.792	2.80103	2.78696
0.793	2.81175	2.79755
0.794	2.82254	2.80821
0.795	2.8334	2.81894
0.796	2.84434	2.82974
0.797	2.85534	2.84061
0.798	2.86643	2.85156
0.799	2.87759	2.86258
0.8	2.88882	2.87367
0.801	2.90013	2.88484
0.802	2.91152	2.89609
0.803	2.92299	2.90741
0.804	2.93453	2.91881
0.805	2.94616	2.93028
0.806	2.95786	2.94184
0.807	2.96965	2.95348
0.808	2.98152	2.96519
0.809	2.99348	2.97699
0.81	3.00552	2.98887
0.811	3.01764	3.00084
0.812	3.02985	3.01289
0.813	3.04215	3.02502
0.814	3.05453	3.03724
0.815	3.06701	3.04954
0.816	3.07957	3.06194
0.817	3.09222	3.07442
0.818	3.10497	3.08699
0.819	3.11781	3.09965
0.82	3.13074	3.1124
0.821	3.14377	3.12525
0.822	3.15689	3.13819
0.823	3.17011	3.15122
0.824	3.18343	3.16435
0.825	3.19684	3.17758
0.826	3.21036	3.1909
0.827	3.22398	3.20433
0.828	3.2377	3.21785
0.829	3.25152	3.23147
0.83	3.26545	3.2452
0.831	3.27949	3.25902
0.832	3.29363	3.27296
0.833	3.30788	3.28699
0.834	3.32224	3.30114
0.835	3.33671	3.31539
0.836	3.35129	3.32975
0.837	3.36599	3.34423
0.838	3.3808	3.35881
0.839	3.39572	3.37351
0.84	3.41077	3.38832
0.841	3.42593	3.40325
0.842	3.44121	3.41829
0.843	3.45662	3.43345
0.844	3.47215	3.44874
0.845	3.4878	3.46414
0.846	3.50358	3.47966
0.847	3.51948	3.49531
0.848	3.53552	3.51109
0.849	3.55168	3.52699
0.85	3.56798	3.54302
0.851	3.58442	3.55919
0.852	3.60098	3.57548
0.853	3.61769	3.5919
0.854	3.63453	3.60847
0.855	3.65152	3.62516
0.856	3.66865	3.642
0.857	3.68592	3.65898
0.858	3.70334	3.6761
0.859	3.7209	3.69336
0.86	3.73862	3.71076
0.861	3.75649	3.72832
0.862	3.77451	3.74602
0.863	3.79268	3.76388
0.864	3.81102	3.78188
0.865	3.82951	3.80005
0.866	3.84817	3.81837
0.867	3.86699	3.83684
0.868	3.88598	3.85548
0.869	3.90513	3.87429
0.87	3.92446	3.89325
0.871	3.94396	3.91239
0.872	3.96363	3.93169
0.873	3.98348	3.95117
0.874	4.00351	3.97082
0.875	4.02373	3.99064
0.876	4.04413	4.01065
0.877	4.06471	4.03084
0.878	4.08549	4.05121
0.879	4.10646	4.07177
0.88	4.12763	4.09251
0.881	4.14899	4.11345
0.882	4.17055	4.13458
0.883	4.19232	4.15591
0.884	4.2143	4.17744
0.885	4.23648	4.19917
0.886	4.25888	4.2211
0.887	4.28149	4.24324
0.888	4.30432	4.2656
0.889	4.32737	4.28817
0.89	4.35065	4.31095
0.891	4.37416	4.33396
0.892	4.3979	4.35719
0.893	4.42187	4.38064
0.894	4.44609	4.40433
0.895	4.47054	4.42825
0.896	4.49525	4.45241
0.897	4.5202	4.4768
0.898	4.54541	4.50145
0.899	4.57087	4.52633
0.9	4.59659	4.55148
0.901	4.62259	4.57687
0.902	4.64885	4.60253
0.903	4.67538	4.62844
0.904	4.70219	4.65463
0.905	4.72929	4.68109
0.906	4.75667	4.70782
0.907	4.78435	4.73483
0.908	4.81232	4.76213
0.909	4.84059	4.78971
0.91	4.86917	4.81759
0.911	4.89806	4.84577
0.912	4.92726	4.87425
0.913	4.95679	4.90303
0.914	4.98664	4.93213
0.915	5.01683	4.96155
0.916	5.04735	4.99129
0.917	5.07822	5.02136
0.918	5.10943	5.05176
0.919	5.141	5.08251
0.92	5.17293	5.1136
0.921	5.20523	5.14503
0.922	5.23791	5.17683
0.923	5.27096	5.20899
0.924	5.3044	5.24152
0.925	5.33824	5.27442
0.926	5.37247	5.30771
0.927	5.40712	5.34138
0.928	5.44218	5.37545
0.929	5.47766	5.40993
0.93	5.51357	5.44481
0.931	5.54992	5.48011
0.932	5.58672	5.51584
0.933	5.62398	5.55199
0.934	5.66169	5.58859
0.935	5.69988	5.62564
0.936	5.73855	5.66314
0.937	5.77771	5.70111
0.938	5.81737	5.73955
0.939	5.85754	5.77848
0.94	5.89822	5.81789
0.941	5.93944	5.85781
0.942	5.9812	5.89824
0.943	6.0235	5.93919
0.944	6.06637	5.98067
0.945	6.10981	6.02269
0.946	6.15383	6.06527
0.947	6.19845	6.1084
0.948	6.24368	6.15211
0.949	6.28953	6.19641
0.95	6.33601	6.2413
0.951	6.38314	6.2868
0.952	6.43092	6.33292
0.953	6.47938	6.37968
0.954	6.52854	6.42709
0.955	6.57839	6.47516
0.956	6.62896	6.5239
0.957	6.68027	6.57333
0.958	6.73232	6.62347
0.959	6.78515	6.67432
0.96	6.83875	6.72591
0.961	6.89316	6.77826
0.962	6.94839	6.83137
0.963	7.00446	6.88526
0.964	7.06138	6.93996
0.965	7.11919	6.99547
0.966	7.17788	7.05183
0.967	7.2375	7.10904
0.968	7.29806	7.16713
0.969	7.35959	7.22612
0.97	7.4221	7.28602
0.971	7.48562	7.34687
0.972	7.55017	7.40868
0.973	7.61579	7.47147
0.974	7.68249	7.53527
0.975	7.75031	7.60011
0.976	7.81927	7.666
0.977	7.8894	7.73299
0.978	7.96073	7.80108
0.979	8.0333	7.87031
0.98	8.10713	7.94071
0.981	8.18227	8.01231
0.982	8.25873	8.08514
0.983	8.33657	8.15923
0.984	8.41581	8.23462
0.985	8.4965	8.31133
0.986	8.57867	8.38941
0.987	8.66237	8.46889
0.988	8.74764	8.5498
0.989	8.83452	8.6322
0.99	8.92306	8.71611
0.991	9.01332	8.80158
0.992	9.10533	8.88866
0.993	9.19915	8.97739
0.994	9.29484	9.06782
0.995	9.39245	9.16
0.996	9.49204	9.25397
0.997	9.59367	9.3498
0.998	9.69741	9.44753
0.999	9.80332	9.54722
