0.010000   1.0004938595
0.020000   1.0019758256
0.030000   1.0044470612
0.040000   1.0079095038
0.050000   1.0123658642
0.060000   1.0178196254
0.070000   1.0242750404
0.080000   1.0317371298
0.090000   1.0402116792
0.100000   1.0497052357
0.110000   1.0602251037
0.120000   1.0717793413
0.130000   1.0843767547
0.140000   1.0980268929
0.150000   1.1127400416
0.160000   1.1285272164
0.170000   1.1454001551
0.180000   1.1633713100
0.190000   1.1824538384
0.200000   1.2026615928
0.210000   1.2240091109
0.220000   1.2465116031
0.230000   1.2701849406
0.240000   1.2950456417
0.250000   1.3211108570
0.260000   1.3483983537
0.270000   1.3769264985
0.280000   1.4067142397
0.290000   1.4377810870
0.300000   1.4701470907
0.310000   1.5038328195
0.320000   1.5388593361
0.330000   1.5752481713
0.340000   1.6130212969
0.350000   1.6522010965
0.360000   1.6928103340
0.370000   1.7348721207
0.380000   1.7784098803
0.390000   1.8234473114
0.400000   1.8700083480
0.410000   1.9181171175
0.420000   1.9677978968
0.430000   2.0190750650
0.440000   2.0719730547
0.450000   2.1265162990
0.460000   2.1827291775
0.470000   2.2406359582
0.480000   2.3002607365
0.490000   2.3616273720
0.500000   2.4247594211
0.510000   2.4896800674
0.520000   2.5564120477
0.530000   2.6249775752
0.540000   2.6953982597
0.550000   2.7676950234
0.560000   2.8418880130
0.570000   2.9179965096
0.580000   2.9960388327
0.590000   3.0760322422
0.600000   3.1579928358
0.610000   3.2419354424
0.620000   3.3278735120
0.630000   3.4158190014
0.640000   3.5057822563
0.650000   3.5977718889
0.660000   3.6917946521
0.670000   3.7878553097
0.680000   3.8859565024
0.690000   3.9860986104
0.700000   4.0882796122
0.710000   4.1924949395
0.720000   4.2987373286
0.730000   4.4069966687
0.740000   4.5172598461
0.750000   4.6295105865
0.760000   4.7437292927
0.770000   4.8598928813
0.780000   4.9779746151
0.790000   5.0979439345
0.800000   5.2197662863
0.810000   5.3434029506
0.820000   5.4688108671
0.830000   5.5959424587
0.840000   5.7247454567
0.850000   5.8551627235
0.860000   5.9871320770
0.870000   6.1205861149
0.880000   6.2554520406
0.890000   6.3916514904
0.900000   6.5291003632
0.910000   6.6677086531
0.920000   6.8073802856
0.930000   6.9480129581
0.940000   7.0894979848
0.950000   7.2317201482
0.960000   7.3745575562
0.970000   7.5178815076
0.980000   7.6615563644
0.990000   7.8054394348
1.000000   7.9493808650
