7.07105e-06	7.07105e-06
2.1213e-05	2.1213e-05
4.24258e-05	4.24256e-05
7.07089e-05	7.07084e-05
0.000106062	0.000106061
0.000148485	0.000148482
0.000197976	0.000197972
0.000254536	0.000254529
0.000318162	0.000318152
0.000388855	0.00038884
0.000466613	0.000466592
0.000551436	0.000551405
0.000643321	0.000643279
0.000742267	0.000742212
0.000848274	0.000848202
0.000961338	0.000961246
0.00108146	0.00108134
0.00120864	0.00120849
0.00134287	0.00134268
0.00148415	0.00148392
0.00163247	0.00163221
0.00178785	0.00178753
0.00195027	0.00194989
0.00211973	0.00211928
0.00229623	0.0022957
0.00247977	0.00247915
0.00267034	0.00266963
0.00286794	0.00286712
0.00307257	0.00307163
0.00328423	0.00328315
0.00350291	0.00350168
0.0037286	0.00372721
0.00396132	0.00395974
0.00420104	0.00419927
0.00444777	0.00444579
0.00470151	0.00469929
0.00496225	0.00495978
0.00522998	0.00522724
0.00550471	0.00550167
0.00578642	0.00578307
0.00607512	0.00607142
0.00637081	0.00636673
0.00667346	0.006669
0.00698309	0.0069782
0.00729969	0.00729434
0.00762324	0.00761741
0.00795376	0.00794741
0.00829123	0.00828433
0.00863564	0.00862816
0.008987	0.00897889
0.0093453	0.00933653
0.00971053	0.00970105
0.0100827	0.0100725
0.0104618	0.0104508
0.0108477	0.0108359
0.0112406	0.0112279
0.0116405	0.0116268
0.0120472	0.0120326
0.0124608	0.0124451
0.0128812	0.0128645
0.0133086	0.0132908
0.0137428	0.0137238
0.0141839	0.0141637
0.0146319	0.0146103
0.0150867	0.0150638
0.0155484	0.015524
0.0160169	0.015991
0.0164922	0.0164648
0.0169744	0.0169454
0.0174634	0.0174326
0.0179592	0.0179267
0.0184618	0.0184274
0.0189712	0.0189349
0.0194874	0.0194491
0.0200104	0.01997
0.0205401	0.0204976
0.0210767	0.0210318
0.02162	0.0215728
0.02217	0.0221203
0.0227268	0.0226746
0.0232903	0.0232355
0.0238606	0.023803
0.0244375	0.0243771
0.0250212	0.0249579
0.0256116	0.0255452
0.0262087	0.0261392
0.0268125	0.0267397
0.0274229	0.0273468
0.02804	0.0279604
0.0286638	0.0285806
0.0292942	0.0292073
0.0299313	0.0298405
0.030575	0.0304802
0.0312254	0.0311265
0.0318823	0.0317792
0.0325459	0.0324384
0.033216	0.033104
0.0338928	0.0337761
0.0345761	0.0344546
0.035266	0.0351396
0.0359624	0.0358309
0.0366654	0.0365287
0.0373749	0.0372328
0.038091	0.0379433
0.0388136	0.0386602
0.0395427	0.0393834
0.0402783	0.040113
0.0410203	0.0408489
0.0417689	0.041591
0.0425239	0.0423395
0.0432854	0.0430943
0.0440533	0.0438553
0.0448277	0.0446225
0.0456085	0.045396
0.0463957	0.0461758
0.0471893	0.0469617
0.0479893	0.0477538
0.0487957	0.0485521
0.0496084	0.0493566
0.0504275	0.0501672
0.051253	0.050984
0.0520848	0.0518069
0.0529229	0.0526359
0.0537673	0.0534709
0.0546181	0.0543121
0.0554751	0.0551593
0.0563384	0.0560126
0.057208	0.0568719
0.0580838	0.0577372
0.0589659	0.0586085
0.0598542	0.0594858
0.0607487	0.0603691
0.0616494	0.0612583
0.0625564	0.0621535
0.0634695	0.0630546
0.0643888	0.0639616
0.0653142	0.0648745
0.0662458	0.0657932
0.0671836	0.0667179
0.0681274	0.0676483
0.0690774	0.0685846
0.0700334	0.0695267
0.0709956	0.0704746
0.0719638	0.0714282
0.0729381	0.0723877
0.0739184	0.0733528
0.0749047	0.0743237
0.0758971	0.0753003
0.0768955	0.0762826
0.0778999	0.0772706
0.0789102	0.0782642
0.0799265	0.0792634
0.0809488	0.0802683
0.0819771	0.0812788
0.0830112	0.0822949
0.0840513	0.0833165
0.0850972	0.0843437
0.0861491	0.0853764
0.0872068	0.0864147
0.0882704	0.0874584
0.0893399	0.0885077
0.0904151	0.0895623
0.0914962	0.0906225
0.0925831	0.091688
0.0936758	0.092759
0.0947743	0.0938354
0.0958786	0.0949171
0.0969886	0.0960042
0.0981043	0.0970966
0.0992257	0.0981943
0.100353	0.0992973
0.101486	0.100406
0.102624	0.101519
0.103769	0.102638
0.104918	0.103762
0.106074	0.104891
0.107235	0.106026
0.108402	0.107165
0.109574	0.10831
0.110752	0.10946
0.111935	0.110615
0.113124	0.111775
0.114319	0.11294
0.115519	0.11411
0.116725	0.115285
0.117936	0.116466
0.119152	0.117651
