7.07107e-06	7.07106e-06
2.12132e-05	2.12131e-05
4.24263e-05	4.24262e-05
7.07105e-05	7.071e-05
0.000106066	0.000106064
0.000148492	0.000148489
0.000197989	0.000197985
0.000254556	0.00025455
0.000318194	0.000318184
0.000388903	0.000388888
0.000466683	0.000466661
0.000551533	0.000551502
0.000643453	0.000643411
0.000742443	0.000742388
0.000848503	0.000848431
0.000961633	0.00096154
0.00108183	0.00108171
0.0012091	0.00120895
0.00134344	0.00134326
0.00148485	0.00148463
0.00163332	0.00163306
0.00178887	0.00178855
0.00195148	0.0019511
0.00212116	0.00212071
0.00229791	0.00229738
0.00248173	0.00248111
0.00267261	0.0026719
0.00287056	0.00286974
0.00307558	0.00307463
0.00328766	0.00328658
0.00350681	0.00350558
0.00373303	0.00373164
0.00396631	0.00396474
0.00420666	0.00420489
0.00445407	0.00445209
0.00470855	0.00470633
0.00497009	0.00496762
0.00523869	0.00523595
0.00551436	0.00551132
0.00579709	0.00579373
0.00608688	0.00608317
0.00638373	0.00637966
0.00668765	0.00668317
0.00699862	0.00699373
0.00731666	0.00731131
0.00764176	0.00763592
0.00797392	0.00796755
0.00831313	0.00830622
0.00865941	0.0086519
0.00901274	0.00900461
0.00937313	0.00936434
0.00974058	0.00973108
0.0101151	0.0101048
0.0104966	0.0104856
0.0108853	0.0108734
0.0112809	0.0112682
0.0116836	0.01167
0.0120934	0.0120788
0.0125103	0.0124946
0.0129341	0.0129174
0.0133651	0.0133472
0.0138031	0.013784
0.0142481	0.0142278
0.0147002	0.0146786
0.0151593	0.0151363
0.0156255	0.0156011
0.0160987	0.0160728
0.016579	0.0165515
0.0170663	0.0170372
0.0175607	0.0175298
0.0180621	0.0180295
0.0185706	0.018536
0.0190861	0.0190496
0.0196086	0.0195701
0.0201382	0.0200976
0.0206748	0.020632
0.0212185	0.0211734
0.0217692	0.0217217
0.0223269	0.022277
0.0228917	0.0228393
0.0234635	0.0234084
0.0240424	0.0239845
0.0246283	0.0245675
0.0252212	0.0251575
0.0258212	0.0257544
0.0264281	0.0263582
0.0270422	0.0269689
0.0276632	0.0275866
0.0282913	0.0282111
0.0289264	0.0288426
0.0295685	0.029481
0.0302177	0.0301263
0.0308739	0.0307784
0.0315371	0.0314375
0.0322073	0.0321034
0.0328846	0.0327763
0.0335689	0.033456
0.0342602	0.0341426
0.0349585	0.0348361
0.0356638	0.0355364
0.0363762	0.0362437
0.0370956	0.0369577
0.037822	0.0376787
0.0385554	0.0384065
0.0392958	0.0391411
0.0400432	0.0398826
0.0407977	0.0406309
0.0415591	0.0413861
0.0423276	0.0421481
0.043103	0.0429169
0.0438855	0.0436925
0.044675	0.044475
0.0454715	0.0452643
0.046275	0.0460604
0.0470855	0.0468633
0.047903	0.047673
0.0487274	0.0484895
0.0495589	0.0493127
0.0503974	0.0501428
0.0512429	0.0509797
0.0520954	0.0518233
0.0529548	0.0526737
0.0538213	0.0535309
0.0546947	0.0543948
0.0555752	0.0552655
0.0564626	0.0561429
0.057357	0.0570271
0.0582584	0.0579181
0.0591668	0.0588157
0.0600822	0.0597201
0.0610045	0.0606313
0.0619338	0.0615491
0.0628701	0.0624737
0.0638134	0.063405
0.0647637	0.0643429
0.0657209	0.0652876
0.0666851	0.066239
0.0676563	0.0671971
0.0686344	0.0681618
0.0696195	0.0691332
0.0706116	0.0701113
0.0716106	0.0710961
0.0726166	0.0720875
0.0736296	0.0730856
0.0746495	0.0740903
0.0756764	0.0751017
0.0767103	0.0761197
0.0777511	0.0771443
0.0787988	0.0781756
0.0798535	0.0792135
0.0809152	0.080258
0.0819838	0.0813091
0.0830594	0.0823668
0.0841419	0.0834311
0.0852313	0.084502
0.0863277	0.0855794
0.0874311	0.0866635
0.0885413	0.0877541
0.0896586	0.0888513
0.0907827	0.089955
0.0919138	0.0910653
0.0930518	0.0921821
0.0941968	0.0933055
0.0953487	0.0944354
0.0965075	0.0955719
0.0976732	0.0967148
0.0988459	0.0978643
0.100025	0.0990202
0.101212	0.100183
0.102405	0.101352
0.103606	0.102527
0.104813	0.103709
0.106027	0.104897
0.107248	0.106092
0.108476	0.107294
0.109711	0.108501
0.110953	0.109715
0.112202	0.110936
0.113457	0.112163
0.11472	0.113397
0.115989	0.114637
0.117266	0.115883
0.118549	0.117136
0.119839	0.118395
0.121136	0.11966
0.12244	0.120932
0.123751	0.12221
0.125068	0.123495
0.126393	0.124786
0.127724	0.126083
0.129063	0.127387
0.130408	0.128697
0.13176	0.130013
0.133119	0.131336
0.134485	0.132664
0.135857	0.134
0.137237	0.135341
0.138623	0.136689
0.140017	0.138043
0.141417	0.139403
0.142824	0.14077
0.144238	0.142143
0.145658	0.143522
0.147086	0.144907
0.14852	0.146299
0.149961	0.147697
0.15141	0.149101
0.152865	0.150511
0.154326	0.151927
0.155795	0.15335
0.15727	0.154779
0.158753	0.156214
0.160242	0.157655
0.161738	0.159102
0.163241	0.160555
0.16475	0.162015
0.166267	0.163481
0.16779	0.164952
0.16932	0.16643
0.170857	0.167914
0.172401	0.169404
0.173951	0.170901
0.175509	0.172403
0.177073	0.173911
0.178644	0.175425
0.180222	0.176946
0.181806	0.178472
0.183398	0.180005
0.184996	0.181543
0.186601	0.183088
0.188213	0.184639
0.189831	0.186195
0.191457	0.187758
0.193089	0.189326
0.194728	0.190901
0.196373	0.192481
